feature,importance,fold
PREV_NAME_GOODS_CATEGORY_FURNITURE_MEAN,208,9
PREV_NAME_GOODS_CATEGORY_GARDENING_MEAN,71,9
PREV_NAME_GOODS_CATEGORY_HOMEWARES_MEAN,12,9
PREV_NAME_GOODS_CATEGORY_HOUSECONSTRUCTION_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_INSURANCE_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_JEWELRY_MEAN,67,9
PREV_NAME_GOODS_CATEGORY_MEDICALSUPPLIES_MEAN,7,9
PREV_NAME_GOODS_CATEGORY_MEDICINE_MEAN,31,9
PREV_NAME_GOODS_CATEGORY_MOBILE_MEAN,508,9
PREV_NAME_GOODS_CATEGORY_OFFICEAPPLIANCES_MEAN,5,9
PREV_NAME_GOODS_CATEGORY_OTHER_MEAN,23,9
PREV_NAME_GOODS_CATEGORY_PHOTOCINEMAEQUIPMENT_MEAN,230,9
PREV_NAME_GOODS_CATEGORY_SPORTANDLEISURE_MEAN,89,9
PREV_NAME_GOODS_CATEGORY_TOURISM_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_VEHICLES_MEAN,133,9
PREV_NAME_GOODS_CATEGORY_WEAPON_MEAN,0,9
PREV_NAME_GOODS_CATEGORY_XNA_MEAN,282,9
PREV_NAME_GOODS_CATEGORY_NAN_MEAN,0,9
PREV_NAME_PORTFOLIO_CARDS_MEAN,242,9
PREV_NAME_PORTFOLIO_CARS_MEAN,0,9
PREV_NAME_PORTFOLIO_CASH_MEAN,410,9
PREV_NAME_PORTFOLIO_POS_MEAN,374,9
PREV_NAME_PORTFOLIO_XNA_MEAN,416,9
PREV_NAME_PORTFOLIO_NAN_MEAN,0,9
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,494,9
PREV_NAME_PRODUCT_TYPE_WALKIN_MEAN,310,9
PREV_NAME_PRODUCT_TYPE_XSELL_MEAN,488,9
PREV_NAME_PRODUCT_TYPE_NAN_MEAN,0,9
PREV_CHANNEL_TYPE_APCASHLOAN_MEAN,188,9
PREV_CHANNEL_TYPE_CARDEALER_MEAN,0,9
PREV_CHANNEL_TYPE_CHANNELOFCORPORATESALES_MEAN,82,9
PREV_CHANNEL_TYPE_CONTACTCENTER_MEAN,308,9
PREV_CHANNEL_TYPE_COUNTRYWIDE_MEAN,916,9
PREV_CHANNEL_TYPE_CREDITANDCASHOFFICES_MEAN,592,9
PREV_CHANNEL_TYPE_REGIONALLOCAL_MEAN,368,9
PREV_CHANNEL_TYPE_STONE_MEAN,645,9
PREV_CHANNEL_TYPE_NAN_MEAN,0,9
PREV_NAME_SELLER_INDUSTRY_AUTOTECHNOLOGY_MEAN,105,9
PREV_NAME_SELLER_INDUSTRY_CLOTHING_MEAN,156,9
PREV_NAME_SELLER_INDUSTRY_CONNECTIVITY_MEAN,572,9
PREV_NAME_SELLER_INDUSTRY_CONSTRUCTION_MEAN,170,9
PREV_NAME_SELLER_INDUSTRY_CONSUMERELECTRONICS_MEAN,683,9
PREV_NAME_SELLER_INDUSTRY_FURNITURE_MEAN,163,9
PREV_NAME_SELLER_INDUSTRY_INDUSTRY_MEAN,130,9
PREV_NAME_SELLER_INDUSTRY_JEWELRY_MEAN,20,9
PREV_NAME_SELLER_INDUSTRY_MLMPARTNERS_MEAN,0,9
PREV_NAME_SELLER_INDUSTRY_TOURISM_MEAN,0,9
PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,293,9
PREV_NAME_SELLER_INDUSTRY_NAN_MEAN,0,9
PREV_NAME_YIELD_GROUP_XNA_MEAN,495,9
PREV_NAME_YIELD_GROUP_HIGH_MEAN,911,9
PREV_NAME_YIELD_GROUP_LOW_ACTION_MEAN,295,9
PREV_NAME_YIELD_GROUP_LOW_NORMAL_MEAN,857,9
PREV_NAME_YIELD_GROUP_MIDDLE_MEAN,965,9
PREV_NAME_YIELD_GROUP_NAN_MEAN,0,9
PREV_PRODUCT_COMBINATION_CARDSTREET_MEAN,259,9
PREV_PRODUCT_COMBINATION_CARDXSELL_MEAN,177,9
PREV_PRODUCT_COMBINATION_CASH_MEAN,349,9
PREV_PRODUCT_COMBINATION_CASHSTREETHIGH_MEAN,173,9
PREV_PRODUCT_COMBINATION_CASHSTREETLOW_MEAN,215,9
PREV_PRODUCT_COMBINATION_CASHSTREETMIDDLE_MEAN,164,9
PREV_PRODUCT_COMBINATION_CASHXSELLHIGH_MEAN,308,9
PREV_PRODUCT_COMBINATION_CASHXSELLLOW_MEAN,365,9
PREV_PRODUCT_COMBINATION_CASHXSELLMIDDLE_MEAN,399,9
PREV_PRODUCT_COMBINATION_POSHOUSEHOLDWITHINTEREST_MEAN,623,9
PREV_PRODUCT_COMBINATION_POSHOUSEHOLDWITHOUTINTEREST_MEAN,228,9
PREV_PRODUCT_COMBINATION_POSINDUSTRYWITHINTEREST_MEAN,230,9
PREV_PRODUCT_COMBINATION_POSINDUSTRYWITHOUTINTEREST_MEAN,90,9
PREV_PRODUCT_COMBINATION_POSMOBILEWITHINTEREST_MEAN,434,9
PREV_PRODUCT_COMBINATION_POSMOBILEWITHOUTINTEREST_MEAN,155,9
PREV_PRODUCT_COMBINATION_POSOTHERWITHINTEREST_MEAN,194,9
PREV_PRODUCT_COMBINATION_POSOTHERSWITHOUTINTEREST_MEAN,5,9
PREV_PRODUCT_COMBINATION_NAN_MEAN,0,9
APPROVED_AMT_ANNUITY_MIN,1095,9
APPROVED_AMT_ANNUITY_MAX,933,9
APPROVED_AMT_ANNUITY_MEAN,1048,9
APPROVED_AMT_APPLICATION_MIN,839,9
APPROVED_AMT_APPLICATION_MAX,581,9
APPROVED_AMT_APPLICATION_MEAN,661,9
APPROVED_AMT_CREDIT_MIN,1104,9
APPROVED_AMT_CREDIT_MAX,890,9
APPROVED_AMT_CREDIT_MEAN,727,9
APPROVED_APP_CREDIT_PERC_MIN,988,9
APPROVED_APP_CREDIT_PERC_MAX,700,9
APPROVED_APP_CREDIT_PERC_MEAN,1171,9
APPROVED_APP_CREDIT_PERC_VAR,1762,9
APPROVED_AMT_DOWN_PAYMENT_MIN,575,9
APPROVED_AMT_DOWN_PAYMENT_MAX,1030,9
APPROVED_AMT_DOWN_PAYMENT_MEAN,845,9
APPROVED_AMT_GOODS_PRICE_MIN,802,9
APPROVED_AMT_GOODS_PRICE_MAX,295,9
APPROVED_AMT_GOODS_PRICE_MEAN,624,9
APPROVED_HOUR_APPR_PROCESS_START_MIN,508,9
APPROVED_HOUR_APPR_PROCESS_START_MAX,545,9
APPROVED_HOUR_APPR_PROCESS_START_MEAN,1212,9
APPROVED_RATE_DOWN_PAYMENT_MIN,471,9
APPROVED_RATE_DOWN_PAYMENT_MAX,660,9
APPROVED_RATE_DOWN_PAYMENT_MEAN,801,9
APPROVED_DAYS_DECISION_MIN,856,9
APPROVED_DAYS_DECISION_MAX,1941,9
APPROVED_DAYS_DECISION_MEAN,1092,9
APPROVED_CNT_PAYMENT_MEAN,1302,9
APPROVED_CNT_PAYMENT_SUM,843,9
REFUSED_AMT_ANNUITY_MIN,612,9
REFUSED_AMT_ANNUITY_MAX,422,9
REFUSED_AMT_ANNUITY_MEAN,449,9
REFUSED_AMT_APPLICATION_MIN,279,9
REFUSED_AMT_APPLICATION_MAX,182,9
REFUSED_AMT_APPLICATION_MEAN,276,9
REFUSED_AMT_CREDIT_MIN,504,9
REFUSED_AMT_CREDIT_MAX,311,9
REFUSED_AMT_CREDIT_MEAN,293,9
REFUSED_APP_CREDIT_PERC_MIN,454,9
REFUSED_APP_CREDIT_PERC_MAX,303,9
REFUSED_APP_CREDIT_PERC_MEAN,453,9
REFUSED_APP_CREDIT_PERC_VAR,497,9
REFUSED_AMT_DOWN_PAYMENT_MIN,180,9
REFUSED_AMT_DOWN_PAYMENT_MAX,162,9
REFUSED_AMT_DOWN_PAYMENT_MEAN,157,9
REFUSED_AMT_GOODS_PRICE_MIN,224,9
REFUSED_AMT_GOODS_PRICE_MAX,133,9
REFUSED_AMT_GOODS_PRICE_MEAN,433,9
REFUSED_HOUR_APPR_PROCESS_START_MIN,277,9
REFUSED_HOUR_APPR_PROCESS_START_MAX,212,9
REFUSED_HOUR_APPR_PROCESS_START_MEAN,572,9
REFUSED_RATE_DOWN_PAYMENT_MIN,186,9
REFUSED_RATE_DOWN_PAYMENT_MAX,204,9
REFUSED_RATE_DOWN_PAYMENT_MEAN,145,9
REFUSED_DAYS_DECISION_MIN,647,9
REFUSED_DAYS_DECISION_MAX,744,9
REFUSED_DAYS_DECISION_MEAN,582,9
REFUSED_CNT_PAYMENT_MEAN,377,9
REFUSED_CNT_PAYMENT_SUM,319,9
POS_MONTHS_BALANCE_MAX,820,9
POS_MONTHS_BALANCE_MEAN,1346,9
POS_MONTHS_BALANCE_SIZE,1145,9
POS_SK_DPD_MAX,246,9
POS_SK_DPD_MEAN,541,9
POS_SK_DPD_DEF_MAX,275,9
POS_SK_DPD_DEF_MEAN,484,9
POS_NAME_CONTRACT_STATUS_ACTIVE_MEAN,1467,9
POS_NAME_CONTRACT_STATUS_AMORTIZEDDEBT_MEAN,0,9
POS_NAME_CONTRACT_STATUS_APPROVED_MEAN,43,9
POS_NAME_CONTRACT_STATUS_CANCELED_MEAN,0,9
POS_NAME_CONTRACT_STATUS_COMPLETED_MEAN,1439,9
POS_NAME_CONTRACT_STATUS_DEMAND_MEAN,0,9
POS_NAME_CONTRACT_STATUS_RETURNEDTOTHESTORE_MEAN,134,9
POS_NAME_CONTRACT_STATUS_SIGNED_MEAN,457,9
POS_NAME_CONTRACT_STATUS_XNA_MEAN,0,9
POS_NAME_CONTRACT_STATUS_NAN_MEAN,0,9
POS_COUNT,53,9
INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,391,9
INSTAL_DPD_MAX,593,9
INSTAL_DPD_MEAN,1269,9
INSTAL_DPD_SUM,689,9
INSTAL_DBD_MAX,1787,9
INSTAL_DBD_MEAN,2233,9
INSTAL_DBD_SUM,1738,9
INSTAL_PAYMENT_PERC_MAX,164,9
INSTAL_PAYMENT_PERC_MEAN,882,9
INSTAL_PAYMENT_PERC_SUM,843,9
INSTAL_PAYMENT_PERC_VAR,949,9
INSTAL_PAYMENT_DIFF_MAX,823,9
INSTAL_PAYMENT_DIFF_MEAN,820,9
INSTAL_PAYMENT_DIFF_SUM,812,9
INSTAL_PAYMENT_DIFF_VAR,820,9
INSTAL_AMT_INSTALMENT_MAX,970,9
INSTAL_AMT_INSTALMENT_MEAN,1310,9
INSTAL_AMT_INSTALMENT_SUM,972,9
INSTAL_AMT_PAYMENT_MIN,1897,9
INSTAL_AMT_PAYMENT_MAX,920,9
INSTAL_AMT_PAYMENT_MEAN,1236,9
INSTAL_AMT_PAYMENT_SUM,1024,9
INSTAL_DAYS_ENTRY_PAYMENT_MAX,1952,9
INSTAL_DAYS_ENTRY_PAYMENT_MEAN,1252,9
INSTAL_DAYS_ENTRY_PAYMENT_SUM,1225,9
INSTAL_COUNT,634,9
CC_MONTHS_BALANCE_MIN,29,9
CC_MONTHS_BALANCE_MAX,27,9
CC_MONTHS_BALANCE_MEAN,156,9
CC_MONTHS_BALANCE_SUM,189,9
CC_MONTHS_BALANCE_VAR,103,9
CC_AMT_BALANCE_MIN,109,9
CC_AMT_BALANCE_MAX,129,9
CC_AMT_BALANCE_MEAN,113,9
CC_AMT_BALANCE_SUM,117,9
CC_AMT_BALANCE_VAR,153,9
CC_AMT_CREDIT_LIMIT_ACTUAL_MIN,147,9
CC_AMT_CREDIT_LIMIT_ACTUAL_MAX,107,9
CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,366,9
CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,366,9
CC_AMT_CREDIT_LIMIT_ACTUAL_VAR,447,9
CC_AMT_DRAWINGS_ATM_CURRENT_MIN,5,9
CC_AMT_DRAWINGS_ATM_CURRENT_MAX,273,9
CC_AMT_DRAWINGS_ATM_CURRENT_MEAN,335,9
CC_AMT_DRAWINGS_ATM_CURRENT_SUM,255,9
CC_AMT_DRAWINGS_ATM_CURRENT_VAR,227,9
CC_AMT_DRAWINGS_CURRENT_MIN,137,9
CC_AMT_DRAWINGS_CURRENT_MAX,157,9
CC_AMT_DRAWINGS_CURRENT_MEAN,128,9
CC_AMT_DRAWINGS_CURRENT_SUM,349,9
CC_AMT_DRAWINGS_CURRENT_VAR,178,9
CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,0,9
CC_AMT_DRAWINGS_OTHER_CURRENT_MAX,29,9
CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,38,9
CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,41,9
CC_AMT_DRAWINGS_OTHER_CURRENT_VAR,28,9
CC_AMT_DRAWINGS_POS_CURRENT_MIN,46,9
CC_AMT_DRAWINGS_POS_CURRENT_MAX,278,9
CC_AMT_DRAWINGS_POS_CURRENT_MEAN,194,9
CC_AMT_DRAWINGS_POS_CURRENT_SUM,190,9
CC_AMT_DRAWINGS_POS_CURRENT_VAR,299,9
CC_AMT_INST_MIN_REGULARITY_MIN,91,9
CC_AMT_INST_MIN_REGULARITY_MAX,111,9
CC_AMT_INST_MIN_REGULARITY_MEAN,149,9
CC_AMT_INST_MIN_REGULARITY_SUM,199,9
CC_AMT_INST_MIN_REGULARITY_VAR,252,9
CC_AMT_PAYMENT_CURRENT_MIN,387,9
CC_AMT_PAYMENT_CURRENT_MAX,353,9
CC_AMT_PAYMENT_CURRENT_MEAN,534,9
CC_AMT_PAYMENT_CURRENT_SUM,293,9
CC_AMT_PAYMENT_CURRENT_VAR,413,9
CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,62,9
CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,203,9
CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,265,9
CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,207,9
CC_AMT_PAYMENT_TOTAL_CURRENT_VAR,268,9
CC_AMT_RECEIVABLE_PRINCIPAL_MIN,63,9
CC_AMT_RECEIVABLE_PRINCIPAL_MAX,107,9
CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,139,9
CC_AMT_RECEIVABLE_PRINCIPAL_SUM,99,9
CC_AMT_RECEIVABLE_PRINCIPAL_VAR,109,9
CC_AMT_RECIVABLE_MIN,232,9
CC_AMT_RECIVABLE_MAX,93,9
CC_AMT_RECIVABLE_MEAN,84,9
CC_AMT_RECIVABLE_SUM,72,9
CC_AMT_RECIVABLE_VAR,88,9
CC_AMT_TOTAL_RECEIVABLE_MIN,28,9
CC_AMT_TOTAL_RECEIVABLE_MAX,24,9
CC_AMT_TOTAL_RECEIVABLE_MEAN,20,9
CC_AMT_TOTAL_RECEIVABLE_SUM,31,9
CC_AMT_TOTAL_RECEIVABLE_VAR,22,9
CC_CNT_DRAWINGS_ATM_CURRENT_MIN,0,9
CC_CNT_DRAWINGS_ATM_CURRENT_MAX,74,9
CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,367,9
CC_CNT_DRAWINGS_ATM_CURRENT_SUM,267,9
CC_CNT_DRAWINGS_ATM_CURRENT_VAR,303,9
CC_CNT_DRAWINGS_CURRENT_MIN,13,9
CC_CNT_DRAWINGS_CURRENT_MAX,150,9
CC_CNT_DRAWINGS_CURRENT_MEAN,363,9
CC_CNT_DRAWINGS_CURRENT_SUM,295,9
CC_CNT_DRAWINGS_CURRENT_VAR,323,9
CC_CNT_DRAWINGS_OTHER_CURRENT_MIN,0,9
CC_CNT_DRAWINGS_OTHER_CURRENT_MAX,0,9
CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,71,9
CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,5,9
CC_CNT_DRAWINGS_OTHER_CURRENT_VAR,53,9
CC_CNT_DRAWINGS_POS_CURRENT_MIN,19,9
CC_CNT_DRAWINGS_POS_CURRENT_MAX,74,9
CC_CNT_DRAWINGS_POS_CURRENT_MEAN,180,9
CC_CNT_DRAWINGS_POS_CURRENT_SUM,161,9
CC_CNT_DRAWINGS_POS_CURRENT_VAR,119,9
CC_CNT_INSTALMENT_MATURE_CUM_MIN,44,9
CC_CNT_INSTALMENT_MATURE_CUM_MAX,44,9
CC_CNT_INSTALMENT_MATURE_CUM_MEAN,175,9
CC_CNT_INSTALMENT_MATURE_CUM_SUM,172,9
CC_CNT_INSTALMENT_MATURE_CUM_VAR,216,9
CC_SK_DPD_MIN,0,9
CC_SK_DPD_MAX,30,9
CC_SK_DPD_MEAN,71,9
CC_SK_DPD_SUM,123,9
CC_SK_DPD_VAR,71,9
CC_SK_DPD_DEF_MIN,0,9
CC_SK_DPD_DEF_MAX,1,9
CC_SK_DPD_DEF_MEAN,239,9
CC_SK_DPD_DEF_SUM,26,9
CC_SK_DPD_DEF_VAR,60,9
CC_NAME_CONTRACT_STATUS_ACTIVE_MIN,2,9
CC_NAME_CONTRACT_STATUS_ACTIVE_MAX,0,9
CC_NAME_CONTRACT_STATUS_ACTIVE_MEAN,53,9
CC_NAME_CONTRACT_STATUS_ACTIVE_SUM,110,9
CC_NAME_CONTRACT_STATUS_ACTIVE_VAR,107,9
CC_NAME_CONTRACT_STATUS_APPROVED_MIN,0,9
CC_NAME_CONTRACT_STATUS_APPROVED_MAX,0,9
CC_NAME_CONTRACT_STATUS_APPROVED_MEAN,0,9
CC_NAME_CONTRACT_STATUS_APPROVED_SUM,0,9
CC_NAME_CONTRACT_STATUS_APPROVED_VAR,0,9
CC_NAME_CONTRACT_STATUS_COMPLETED_MIN,0,9
CC_NAME_CONTRACT_STATUS_COMPLETED_MAX,0,9
CC_NAME_CONTRACT_STATUS_COMPLETED_MEAN,65,9
CC_NAME_CONTRACT_STATUS_COMPLETED_SUM,44,9
CC_NAME_CONTRACT_STATUS_COMPLETED_VAR,37,9
CC_NAME_CONTRACT_STATUS_DEMAND_MIN,0,9
CC_NAME_CONTRACT_STATUS_DEMAND_MAX,0,9
CC_NAME_CONTRACT_STATUS_DEMAND_MEAN,0,9
CC_NAME_CONTRACT_STATUS_DEMAND_SUM,0,9
CC_NAME_CONTRACT_STATUS_DEMAND_VAR,0,9
CC_NAME_CONTRACT_STATUS_REFUSED_MIN,0,9
CC_NAME_CONTRACT_STATUS_REFUSED_MAX,0,9
CC_NAME_CONTRACT_STATUS_REFUSED_MEAN,0,9
CC_NAME_CONTRACT_STATUS_REFUSED_SUM,0,9
CC_NAME_CONTRACT_STATUS_REFUSED_VAR,0,9
CC_NAME_CONTRACT_STATUS_SENTPROPOSAL_MIN,0,9
CC_NAME_CONTRACT_STATUS_SENTPROPOSAL_MAX,0,9
CC_NAME_CONTRACT_STATUS_SENTPROPOSAL_MEAN,0,9
CC_NAME_CONTRACT_STATUS_SENTPROPOSAL_SUM,0,9
CC_NAME_CONTRACT_STATUS_SENTPROPOSAL_VAR,0,9
CC_NAME_CONTRACT_STATUS_SIGNED_MIN,0,9
CC_NAME_CONTRACT_STATUS_SIGNED_MAX,0,9
CC_NAME_CONTRACT_STATUS_SIGNED_MEAN,6,9
CC_NAME_CONTRACT_STATUS_SIGNED_SUM,0,9
CC_NAME_CONTRACT_STATUS_SIGNED_VAR,28,9
CC_NAME_CONTRACT_STATUS_NAN_MIN,0,9
CC_NAME_CONTRACT_STATUS_NAN_MAX,0,9
CC_NAME_CONTRACT_STATUS_NAN_MEAN,0,9
CC_NAME_CONTRACT_STATUS_NAN_SUM,0,9
CC_NAME_CONTRACT_STATUS_NAN_VAR,0,9
CC_COUNT,37,9
INDEX,2552,10
CODE_GENDER,391,10
FLAG_OWN_CAR,20,10
FLAG_OWN_REALTY,134,10
CNT_CHILDREN,121,10
AMT_INCOME_TOTAL,1229,10
AMT_CREDIT,1689,10
AMT_ANNUITY,2299,10
AMT_GOODS_PRICE,1659,10
REGION_POPULATION_RELATIVE,2088,10
DAYS_BIRTH,2964,10
DAYS_EMPLOYED,2940,10
DAYS_REGISTRATION,2676,10
DAYS_ID_PUBLISH,2651,10
OWN_CAR_AGE,1183,10
FLAG_MOBIL,0,10
FLAG_EMP_PHONE,0,10
FLAG_WORK_PHONE,192,10
FLAG_CONT_MOBILE,0,10
FLAG_PHONE,122,10
FLAG_EMAIL,52,10
CNT_FAM_MEMBERS,185,10
REGION_RATING_CLIENT,85,10
REGION_RATING_CLIENT_W_CITY,199,10
HOUR_APPR_PROCESS_START,1051,10
REG_REGION_NOT_LIVE_REGION,40,10
REG_REGION_NOT_WORK_REGION,37,10
LIVE_REGION_NOT_WORK_REGION,22,10
REG_CITY_NOT_LIVE_CITY,122,10
REG_CITY_NOT_WORK_CITY,74,10
LIVE_CITY_NOT_WORK_CITY,96,10
EXT_SOURCE_1,2933,10
EXT_SOURCE_2,3504,10
EXT_SOURCE_3,3767,10
APARTMENTS_AVG,396,10
BASEMENTAREA_AVG,445,10
YEARS_BEGINEXPLUATATION_AVG,380,10
YEARS_BUILD_AVG,299,10
COMMONAREA_AVG,315,10
ELEVATORS_AVG,169,10
ENTRANCES_AVG,317,10
FLOORSMAX_AVG,294,10
FLOORSMIN_AVG,172,10
LANDAREA_AVG,580,10
LIVINGAPARTMENTS_AVG,282,10
LIVINGAREA_AVG,376,10
NONLIVINGAPARTMENTS_AVG,256,10
NONLIVINGAREA_AVG,485,10
APARTMENTS_MODE,576,10
BASEMENTAREA_MODE,557,10
YEARS_BEGINEXPLUATATION_MODE,634,10
YEARS_BUILD_MODE,384,10
COMMONAREA_MODE,380,10
ELEVATORS_MODE,84,10
ENTRANCES_MODE,201,10
FLOORSMAX_MODE,94,10
FLOORSMIN_MODE,95,10
LANDAREA_MODE,596,10
LIVINGAPARTMENTS_MODE,436,10
LIVINGAREA_MODE,573,10
NONLIVINGAPARTMENTS_MODE,71,10
NONLIVINGAREA_MODE,483,10
APARTMENTS_MEDI,460,10
BASEMENTAREA_MEDI,374,10
YEARS_BEGINEXPLUATATION_MEDI,434,10
YEARS_BUILD_MEDI,165,10
COMMONAREA_MEDI,347,10
ELEVATORS_MEDI,47,10
ENTRANCES_MEDI,179,10
FLOORSMAX_MEDI,62,10
FLOORSMIN_MEDI,188,10
LANDAREA_MEDI,474,10
LIVINGAPARTMENTS_MEDI,245,10
LIVINGAREA_MEDI,411,10
NONLIVINGAPARTMENTS_MEDI,64,10
NONLIVINGAREA_MEDI,293,10
TOTALAREA_MODE,1014,10
OBS_30_CNT_SOCIAL_CIRCLE,435,10
DEF_30_CNT_SOCIAL_CIRCLE,150,10
OBS_60_CNT_SOCIAL_CIRCLE,478,10
DEF_60_CNT_SOCIAL_CIRCLE,135,10
DAYS_LAST_PHONE_CHANGE,2138,10
FLAG_DOCUMENT_2,0,10
FLAG_DOCUMENT_3,153,10
FLAG_DOCUMENT_4,0,10
FLAG_DOCUMENT_5,28,10
FLAG_DOCUMENT_6,18,10
FLAG_DOCUMENT_7,0,10
FLAG_DOCUMENT_8,37,10
FLAG_DOCUMENT_9,0,10
FLAG_DOCUMENT_10,0,10
FLAG_DOCUMENT_11,36,10
FLAG_DOCUMENT_12,0,10
FLAG_DOCUMENT_13,0,10
FLAG_DOCUMENT_14,0,10
FLAG_DOCUMENT_15,0,10
FLAG_DOCUMENT_16,68,10
FLAG_DOCUMENT_17,0,10
FLAG_DOCUMENT_18,89,10
FLAG_DOCUMENT_19,0,10
FLAG_DOCUMENT_20,0,10
FLAG_DOCUMENT_21,0,10
AMT_REQ_CREDIT_BUREAU_HOUR,0,10
AMT_REQ_CREDIT_BUREAU_DAY,43,10
AMT_REQ_CREDIT_BUREAU_WEEK,35,10
AMT_REQ_CREDIT_BUREAU_MON,166,10
AMT_REQ_CREDIT_BUREAU_QRT,245,10
AMT_REQ_CREDIT_BUREAU_YEAR,486,10
NAME_CONTRACT_TYPE_CASHLOANS,113,10
NAME_CONTRACT_TYPE_REVOLVINGLOANS,8,10
NAME_TYPE_SUITE_CHILDREN,49,10
NAME_TYPE_SUITE_FAMILY,63,10
NAME_TYPE_SUITE_GROUPOFPEOPLE,0,10
NAME_TYPE_SUITE_OTHER_A,17,10
NAME_TYPE_SUITE_OTHER_B,35,10
NAME_TYPE_SUITE_SPOUSEPARTNER,38,10
NAME_TYPE_SUITE_UNACCOMPANIED,82,10
NAME_INCOME_TYPE_BUSINESSMAN,0,10
NAME_INCOME_TYPE_COMMERCIALASSOCIATE,75,10
NAME_INCOME_TYPE_MATERNITYLEAVE,0,10
NAME_INCOME_TYPE_PENSIONER,0,10
NAME_INCOME_TYPE_STATESERVANT,31,10
NAME_INCOME_TYPE_STUDENT,0,10
NAME_INCOME_TYPE_UNEMPLOYED,0,10
NAME_INCOME_TYPE_WORKING,165,10
NAME_EDUCATION_TYPE_ACADEMICDEGREE,0,10
NAME_EDUCATION_TYPE_HIGHEREDUCATION,114,10
NAME_EDUCATION_TYPE_INCOMPLETEHIGHER,52,10
NAME_EDUCATION_TYPE_LOWERSECONDARY,50,10
NAME_EDUCATION_TYPE_SECONDARYSECONDARYSPECIAL,102,10
NAME_FAMILY_STATUS_CIVILMARRIAGE,30,10
NAME_FAMILY_STATUS_MARRIED,221,10
NAME_FAMILY_STATUS_SEPARATED,21,10
NAME_FAMILY_STATUS_SINGLENOTMARRIED,73,10
NAME_FAMILY_STATUS_UNKNOWN,0,10
NAME_FAMILY_STATUS_WIDOW,55,10
NAME_HOUSING_TYPE_COOPAPARTMENT,0,10
NAME_HOUSING_TYPE_HOUSEAPARTMENT,93,10
NAME_HOUSING_TYPE_MUNICIPALAPARTMENT,55,10
NAME_HOUSING_TYPE_OFFICEAPARTMENT,64,10
NAME_HOUSING_TYPE_RENTEDAPARTMENT,25,10
NAME_HOUSING_TYPE_WITHPARENTS,24,10
OCCUPATION_TYPE_ACCOUNTANTS,53,10
OCCUPATION_TYPE_CLEANINGSTAFF,18,10
OCCUPATION_TYPE_COOKINGSTAFF,19,10
OCCUPATION_TYPE_CORESTAFF,65,10
OCCUPATION_TYPE_DRIVERS,91,10
OCCUPATION_TYPE_HRSTAFF,0,10
OCCUPATION_TYPE_HIGHSKILLTECHSTAFF,61,10
OCCUPATION_TYPE_ITSTAFF,0,10
OCCUPATION_TYPE_LABORERS,121,10
OCCUPATION_TYPE_LOWSKILLLABORERS,40,10
OCCUPATION_TYPE_MANAGERS,3,10
OCCUPATION_TYPE_MEDICINESTAFF,45,10
OCCUPATION_TYPE_PRIVATESERVICESTAFF,35,10
OCCUPATION_TYPE_REALTYAGENTS,0,10
OCCUPATION_TYPE_SALESSTAFF,46,10
OCCUPATION_TYPE_SECRETARIES,6,10
OCCUPATION_TYPE_SECURITYSTAFF,22,10
OCCUPATION_TYPE_WAITERSBARMENSTAFF,41,10
WEEKDAY_APPR_PROCESS_START_FRIDAY,147,10
WEEKDAY_APPR_PROCESS_START_MONDAY,91,10
WEEKDAY_APPR_PROCESS_START_SATURDAY,68,10
WEEKDAY_APPR_PROCESS_START_SUNDAY,55,10
WEEKDAY_APPR_PROCESS_START_THURSDAY,45,10
WEEKDAY_APPR_PROCESS_START_TUESDAY,96,10
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,97,10
ORGANIZATION_TYPE_ADVERTISING,0,10
ORGANIZATION_TYPE_AGRICULTURE,25,10
ORGANIZATION_TYPE_BANK,45,10
ORGANIZATION_TYPE_BUSINESSENTITYTYPE1,27,10
ORGANIZATION_TYPE_BUSINESSENTITYTYPE2,0,10
ORGANIZATION_TYPE_BUSINESSENTITYTYPE3,147,10
ORGANIZATION_TYPE_CLEANING,0,10
ORGANIZATION_TYPE_CONSTRUCTION,89,10
ORGANIZATION_TYPE_CULTURE,0,10
ORGANIZATION_TYPE_ELECTRICITY,3,10
ORGANIZATION_TYPE_EMERGENCY,0,10
ORGANIZATION_TYPE_GOVERNMENT,16,10
